Potatoe,1006.09,107,Big Lots
Bacon,4258.55,212,Big Lots
Burrito,4082.24,77,Big Lots
Bacon,2085.79,154,Target
Chicken,3515.19,190,Target
Pizza,4074.35,247,Aldi
Bacon,4202.75,131,Whole Foods
Sandwich,3464.86,178,Whole Foods
Sandwich,966.41,17,Big Lots
Cheese,1935.31,133,Trader Joe
Steak,2449.08,139,Walmart
Spaghetti,2885.53,145,Walmart
Sandwich,3502.85,185,Target
Salad,1774.32,118,Walmart
Steak,1663.84,196,Big Lots
Salad,358.74,207,Whole Foods
Pizza,2656.46,193,Trader Joe
Chicken,2575.60,78,Target
Chocolate,307.34,116,Whole Foods
Potatoe,4589.47,209,Walmart
Spaghetti,968.60,83,Whole Foods
Bacon,3910.83,49,Big Lots
Sandwich,1404.15,215,Big Lots
Sandwich,196.91,42,Walmart
Steak,94.27,219,Walmart
Pizza,2061.04,96,Trader Joe
Pizza,2995.03,34,Aldi
Pizza,2830.84,32,Trader Joe
Chicken,611.21,122,Trader Joe
Hamburger,2894.00,125,Aldi
Hamburger,1184.21,53,Trader Joe
Pizza,2611.52,31,Trader Joe
Pizza,593.09,40,Walmart
Watermelon,743.40,21,Aldi
Curry,2094.28,107,Trader Joe
Chicken,4023.89,78,Target
Pizza,2379.67,235,Walmart
Watermelon,146.28,116,Walmart
Curry,1004.47,240,Aldi
Potatoe,2450.29,247,Whole Foods
Potatoe,4421.39,115,Target
Bacon,4790.26,11,Trader Joe
Pizza,3313.95,16,Whole Foods
Bacon,3863.32,74,Aldi
Hamburger,1818.26,22,Big Lots
Burrito,4334.37,138,Trader Joe
Salad,2433.09,243,Aldi
Burrito,4381.76,29,Aldi
Curry,2825.73,216,Aldi
Salad,2582.42,200,Aldi
Sandwich,4474.98,100,Target
Steak,4631.01,59,Aldi
Cheese,3243.13,116,Target
Pizza,3138.92,214,Target
Pizza,4032.81,37,Trader Joe
Curry,2391.34,206,Aldi
Potatoe,2455.68,202,Target
Hamburger,1339.51,79,Aldi
Potatoe,3821.82,30,Trader Joe
Steak,1384.13,249,Whole Foods
Salad,1225.76,233,Trader Joe
Hamburger,2093.02,239,Whole Foods
Cheese,440.91,234,Big Lots
Sandwich,251.66,114,Aldi
Potatoe,2775.05,219,Whole Foods
Chocolate,4809.78,159,Aldi
Cheese,2210.76,46,Trader Joe
Salad,2318.88,181,Big Lots
Burrito,1734.47,70,Big Lots
Cheese,410.86,226,Target
Chocolate,2759.01,10,Aldi
Burrito,2072.03,246,Big Lots
Chocolate,2292.29,104,Aldi
Salad,385.39,17,Target
Chocolate,1254.84,189,Trader Joe
Salad,3332.85,71,Target
Potatoe,428.41,11,Trader Joe
Steak,4664.05,166,Trader Joe
Sandwich,1049.94,116,Whole Foods
Sandwich,1018.24,150,Target
Steak,1046.72,141,Big Lots
Curry,570.00,105,Walmart
Bacon,1454.03,192,Whole Foods
Curry,2522.44,13,Walmart
Chocolate,1743.93,217,Target
Chocolate,2741.51,22,Walmart
Pizza,408.70,67,Walmart
Sandwich,1601.94,178,Big Lots
Hamburger,26.16,126,Big Lots
Watermelon,2293.19,99,Aldi
Chocolate,1376.75,226,Trader Joe
Hamburger,4936.52,160,Whole Foods
Curry,127.26,222,Whole Foods
Sandwich,4933.87,64,Big Lots
Potatoe,3836.58,25,Whole Foods
Spaghetti,2686.77,42,Whole Foods
Watermelon,4835.50,171,Trader Joe
Chocolate,4915.90,189,Walmart
Pizza,2076.74,44,Target
Steak,2267.85,118,Big Lots
Chocolate,2376.93,223,Target
Steak,4245.98,25,Walmart
Sandwich,852.40,128,Walmart
Hamburger,3424.54,91,Big Lots
Sandwich,3982.02,218,Aldi
Curry,4461.18,165,Aldi
Hamburger,4218.08,8,Aldi
Pizza,411.89,27,Trader Joe
Chocolate,4826.67,134,Aldi
Chicken,3773.93,29,Target
Chocolate,1279.41,95,Aldi
Salad,3733.49,134,Walmart
Hamburger,2143.23,33,Big Lots
Spaghetti,1480.23,207,Big Lots
Sandwich,632.68,202,Trader Joe
Pizza,3915.13,160,Whole Foods
Spaghetti,4190.64,129,Big Lots
Chicken,4697.44,244,Target
Salad,3544.46,159,Whole Foods
Steak,1832.42,84,Whole Foods
Cheese,2001.14,35,Target
Potatoe,317.08,142,Big Lots
Hamburger,4159.31,107,Walmart
Curry,1397.41,112,Trader Joe
Curry,4096.32,68,Aldi
Spaghetti,3376.52,4,Target
Curry,2279.75,28,Walmart
Salad,3172.62,202,Aldi
Sandwich,4805.98,158,Walmart
Pizza,1925.97,177,Target
Bacon,3613.43,67,Trader Joe
Salad,2906.14,107,Whole Foods
Sandwich,758.41,194,Whole Foods
Burrito,688.23,115,Target
Watermelon,3764.48,34,Trader Joe
Watermelon,1230.81,161,Walmart
Chicken,2278.27,232,Target
Hamburger,2637.40,198,Trader Joe
Burrito,4197.56,116,Whole Foods
Bacon,3986.99,31,Big Lots
Sandwich,4235.87,104,Whole Foods
Bacon,2704.99,33,Big Lots
Burrito,1791.07,170,Walmart
Pizza,3940.67,125,Aldi
Watermelon,3044.03,247,Walmart
Sandwich,1449.49,95,Trader Joe
Hamburger,1187.06,227,Walmart
Watermelon,4059.34,38,Whole Foods
Chicken,2444.46,145,Big Lots
Bacon,2741.08,100,Aldi
Cheese,3990.75,109,Target
Spaghetti,438.00,38,Trader Joe
Steak,4752.37,18,Big Lots
Spaghetti,3023.98,42,Target
Bacon,342.94,100,Walmart
Burrito,1008.27,213,Trader Joe
Pizza,2863.17,65,Whole Foods
Salad,1867.96,163,Walmart
Sandwich,4686.24,120,Trader Joe
Cheese,2519.20,96,Big Lots
Curry,686.77,31,Aldi
Bacon,414.62,3,Aldi
Hamburger,557.86,224,Aldi
Cheese,3210.22,247,Big Lots
Bacon,4454.35,126,Walmart
Potatoe,2880.20,88,Whole Foods
Salad,3676.14,62,Target
Chicken,698.24,197,Trader Joe
Bacon,2915.37,73,Big Lots
Watermelon,1721.12,121,Target
Chicken,2923.21,16,Target
Chocolate,3970.76,239,Walmart
Steak,314.48,164,Big Lots
Hamburger,578.96,195,Walmart
Cheese,2275.54,106,Whole Foods
Steak,3650.41,138,Whole Foods
Chicken,3840.76,145,Whole Foods
Steak,3158.12,39,Whole Foods
Bacon,4301.00,66,Aldi
Steak,2006.15,235,Aldi
Steak,1000.06,117,Whole Foods
Steak,1604.48,220,Whole Foods
Watermelon,1009.52,104,Trader Joe
Watermelon,2597.13,37,Big Lots
Curry,2497.18,166,Walmart
Chocolate,4117.59,123,Target
Bacon,1017.18,33,Walmart
Sandwich,493.88,246,Target
Pizza,4975.57,186,Walmart
Steak,2778.01,83,Whole Foods
Bacon,4302.16,28,Trader Joe
Chicken,1674.93,234,Trader Joe
Chicken,3045.67,66,Whole Foods
Spaghetti,2569.42,192,Target
Hamburger,2702.17,119,Walmart
Spaghetti,505.59,196,Big Lots
Cheese,244.61,64,Big Lots
Chicken,481.28,106,Trader Joe
Spaghetti,4213.02,83,Trader Joe
Chicken,3514.04,95,Aldi
Sandwich,1801.34,149,Walmart
Burrito,2299.91,19,Walmart
Bacon,1000.01,87,Aldi
Steak,1273.82,149,Aldi
Bacon,3746.25,84,Big Lots
Sandwich,4994.07,89,Walmart
Salad,4421.73,117,Whole Foods
Spaghetti,4237.23,16,Aldi
Steak,1948.95,240,Target
Spaghetti,1079.86,59,Big Lots
Steak,1407.13,186,Big Lots
Cheese,1993.92,172,Aldi
Pizza,4978.77,150,Target
Spaghetti,576.75,124,Aldi
Burrito,3487.53,114,Trader Joe
Curry,1000.73,70,Whole Foods
Watermelon,399.67,195,Target
Chocolate,3905.09,75,Big Lots
Burrito,4328.57,14,Trader Joe
Hamburger,3845.41,205,Target
Pizza,3224.50,232,Walmart
Chocolate,2374.96,84,Whole Foods
Steak,652.00,105,Target
Bacon,4196.10,35,Walmart
Chicken,3998.27,82,Aldi
Chocolate,3528.92,147,Aldi
Potatoe,91.49,138,Big Lots
Cheese,3848.67,140,Whole Foods
Steak,2415.54,64,Whole Foods
Potatoe,1099.83,174,Walmart
Bacon,2597.47,106,Aldi
Sandwich,1488.19,87,Target
Spaghetti,1281.28,70,Big Lots
Sandwich,4115.18,168,Trader Joe
Chocolate,3956.33,97,Target
Chocolate,4269.05,113,Aldi
Burrito,4650.45,46,Aldi
Cheese,1405.80,125,Trader Joe
Chicken,4489.50,55,Big Lots
Potatoe,2754.69,152,Big Lots
Salad,4587.23,24,Aldi
Potatoe,1435.35,73,Walmart
Salad,332.44,199,Trader Joe
Spaghetti,4842.89,46,Target
Sandwich,209.12,187,Walmart
Salad,4103.77,239,Trader Joe
Spaghetti,1474.38,111,Trader Joe
Pizza,1794.42,135,Whole Foods
Salad,3335.76,107,Trader Joe
Curry,3063.25,99,Target
Bacon,2354.55,185,Big Lots
Sandwich,901.83,42,Trader Joe
Chocolate,3370.28,19,Big Lots
Curry,278.30,102,Aldi
Spaghetti,2610.41,112,Walmart
Steak,3528.09,69,Whole Foods
Burrito,4585.68,202,Trader Joe
Chicken,1861.77,91,Walmart
Curry,2732.97,128,Trader Joe
Chicken,2019.98,40,Target
Chicken,1486.66,196,Trader Joe
Watermelon,2742.44,40,Walmart
Pizza,2882.56,214,Whole Foods
Salad,4138.54,174,Trader Joe
Chocolate,6.76,123,Aldi
Potatoe,4629.44,19,Whole Foods
Chicken,86.91,36,Big Lots
Curry,4750.08,159,Aldi
Chocolate,4327.48,31,Target
Watermelon,3660.36,76,Trader Joe
Cheese,3744.91,21,Walmart
Curry,221.04,34,Walmart
Sandwich,273.32,191,Big Lots
Burrito,2726.84,68,Big Lots
Spaghetti,577.40,199,Big Lots
Pizza,4785.74,94,Trader Joe
Hamburger,2885.19,118,Aldi
Sandwich,3830.54,127,Big Lots
Salad,2510.67,188,Big Lots
Potatoe,331.62,125,Whole Foods
Bacon,1602.55,193,Target
Curry,1667.13,212,Trader Joe
Pizza,437.16,232,Whole Foods
Pizza,135.14,197,Walmart
Burrito,997.37,190,Walmart
Bacon,2915.09,18,Trader Joe
Salad,2977.54,108,Aldi
Burrito,123.62,68,Whole Foods
Salad,3000.97,144,Target
Potatoe,539.56,77,Target
Burrito,1545.86,214,Aldi
Potatoe,2150.64,173,Trader Joe
Sandwich,2113.10,87,Trader Joe
Curry,2880.93,250,Big Lots
Potatoe,2378.75,244,Trader Joe
Potatoe,1743.04,61,Aldi
Spaghetti,3611.99,246,Target
Potatoe,4046.82,111,Trader Joe
Pizza,3435.56,221,Trader Joe
Pizza,740.08,107,Walmart
Salad,1346.19,94,Target
Watermelon,780.27,81,Big Lots
Salad,3172.40,125,Big Lots
Hamburger,4873.04,82,Whole Foods
Spaghetti,2070.17,122,Walmart
Bacon,641.84,7,Target
Burrito,442.33,115,Trader Joe
Burrito,3896.04,191,Whole Foods
Burrito,2318.35,150,Trader Joe
Potatoe,4397.51,197,Whole Foods
Bacon,1171.38,53,Target
Cheese,1525.27,195,Target
Chocolate,3814.10,28,Big Lots
Hamburger,3861.13,130,Aldi
Burrito,2329.10,68,Big Lots
Cheese,1965.99,201,Big Lots
Chicken,2456.75,14,Walmart
Hamburger,4152.49,161,Whole Foods
Chocolate,3391.07,164,Whole Foods
Steak,550.37,80,Aldi
Potatoe,1273.18,204,Whole Foods
Cheese,3093.16,124,Walmart
Chocolate,3172.31,240,Walmart
Watermelon,4315.49,12,Walmart
Steak,2131.27,169,Trader Joe
Burrito,4681.74,193,Whole Foods
Pizza,3352.98,223,Target
Burrito,1384.03,73,Big Lots
Hamburger,2247.85,95,Aldi
Hamburger,4590.56,246,Walmart
Potatoe,2984.65,107,Big Lots
Spaghetti,4111.44,144,Big Lots
Chicken,3855.59,230,Trader Joe
Pizza,3442.05,146,Walmart
Watermelon,278.58,155,Whole Foods
Pizza,1698.91,175,Aldi
Watermelon,988.11,123,Target
Potatoe,2228.36,219,Trader Joe
Steak,1125.59,24,Target
Curry,3329.05,231,Aldi
Spaghetti,1606.39,119,Aldi
Curry,2225.97,175,Whole Foods
Watermelon,616.42,64,Trader Joe
Pizza,3319.40,125,Walmart
Cheese,1535.66,170,Aldi
Bacon,3723.11,93,Whole Foods
Pizza,4761.40,44,Trader Joe
Steak,4097.44,16,Whole Foods
Curry,3738.50,168,Aldi
Watermelon,1312.33,80,Trader Joe
Bacon,3261.76,130,Big Lots
Curry,1304.48,109,Aldi
Burrito,4037.32,122,Big Lots
Pizza,951.58,6,Target
Sandwich,2392.29,225,Aldi
Salad,441.93,208,Aldi
Cheese,3804.21,6,Walmart
Spaghetti,4774.75,18,Walmart
Steak,3131.73,137,Aldi
Curry,2650.17,172,Aldi
Watermelon,512.88,157,Big Lots
Watermelon,3321.52,172,Trader Joe
Sandwich,1880.77,214,Aldi
Chocolate,133.00,91,Aldi
Bacon,1940.99,158,Trader Joe
Bacon,793.87,59,Walmart
Salad,3941.38,195,Aldi
Chocolate,442.65,186,Aldi
Potatoe,3011.92,112,Walmart
Sandwich,4681.39,124,Big Lots
Chocolate,2359.45,36,Walmart
Burrito,2539.43,5,Target
Steak,4447.23,173,Walmart
Hamburger,1545.65,136,Whole Foods
Cheese,3740.21,64,Big Lots
Chocolate,2548.97,176,Trader Joe
Pizza,1615.65,179,Trader Joe
Spaghetti,703.87,38,Aldi
Salad,4843.00,121,Target
Cheese,2508.71,133,Big Lots
Chocolate,4701.50,90,Whole Foods
Spaghetti,1476.95,194,Whole Foods
Chocolate,781.07,1,Walmart
Pizza,3887.17,141,Target
Bacon,3031.30,143,Trader Joe
Steak,2813.44,188,Trader Joe
Sandwich,2167.89,242,Aldi
Cheese,4679.23,6,Trader Joe
Spaghetti,789.46,100,Big Lots
Chicken,2400.44,51,Whole Foods
Salad,26.47,175,Target
Cheese,3748.16,140,Trader Joe
Burrito,2970.11,65,Target
Chocolate,4909.88,238,Big Lots
Burrito,4476.69,40,Big Lots
Salad,699.04,232,Trader Joe
Sandwich,2374.50,76,Walmart
Bacon,1224.66,224,Whole Foods
Hamburger,3675.19,117,Target
Chocolate,3798.13,104,Trader Joe
Steak,1543.49,203,Whole Foods
Pizza,3770.53,87,Aldi
Curry,3168.34,227,Trader Joe
Curry,4361.19,153,Trader Joe
Cheese,4150.69,14,Aldi
Steak,3666.57,54,Whole Foods
Chicken,1526.12,144,Walmart
Salad,4744.74,56,Aldi
Potatoe,3215.12,166,Walmart
Spaghetti,2573.83,136,Whole Foods
Sandwich,1751.06,78,Whole Foods
Hamburger,4237.18,142,Trader Joe
Bacon,4604.17,38,Trader Joe
Salad,2763.85,30,Aldi
Cheese,2912.39,65,Whole Foods
Curry,2889.61,183,Whole Foods
Chicken,3657.51,133,Trader Joe
Hamburger,409.53,104,Walmart
Potatoe,178.17,88,Aldi
Salad,2477.77,231,Whole Foods
Curry,3751.87,168,Target
Chocolate,2936.03,133,Aldi
Watermelon,2892.65,2,Aldi
Spaghetti,1537.29,130,Whole Foods
Burrito,2574.81,244,Target
Curry,997.69,31,Target
Burrito,3918.08,246,Trader Joe
Potatoe,1327.41,71,Target
Bacon,2027.35,42,Aldi
Chocolate,2823.59,160,Trader Joe
Burrito,3792.12,142,Whole Foods
Pizza,2969.09,33,Big Lots
Burrito,1048.37,195,Trader Joe
Watermelon,4774.73,29,Aldi
Chocolate,1985.49,249,Whole Foods
Hamburger,4018.05,248,Whole Foods
Curry,2049.58,113,Trader Joe
Sandwich,4958.99,65,Target
Salad,1507.27,166,Target
Steak,1174.06,62,Walmart
Watermelon,658.94,118,Walmart
Curry,3965.07,110,Big Lots
Watermelon,4031.24,231,Walmart
Sandwich,3799.09,128,Big Lots
Curry,4879.40,157,Target
Watermelon,3239.04,49,Big Lots
Chocolate,2763.10,99,Walmart
Steak,2861.61,164,Trader Joe
Chicken,3666.86,74,Target
Pizza,3416.47,243,Whole Foods
Bacon,1886.65,41,Trader Joe
Chocolate,3819.87,236,Trader Joe
Watermelon,3551.85,23,Trader Joe
Cheese,1310.20,186,Whole Foods
Chicken,246.25,115,Target
Pizza,2311.02,63,Walmart
Burrito,954.72,186,Target
Chicken,1433.67,111,Whole Foods
Chicken,4983.59,112,Walmart
Bacon,410.85,181,Trader Joe
Pizza,3711.85,97,Trader Joe
Spaghetti,1111.55,213,Target
Potatoe,2107.43,26,Trader Joe
Potatoe,200.57,108,Big Lots
Chicken,2958.23,139,Target
Chicken,2788.50,147,Big Lots
Sandwich,2758.90,18,Trader Joe
Pizza,3269.25,40,Target
Pizza,3853.39,166,Target
Cheese,4181.72,192,Target
Curry,4396.40,199,Aldi
Hamburger,3073.49,21,Big Lots
Curry,1329.19,124,Big Lots
Watermelon,1117.44,56,Walmart
Chocolate,4319.46,53,Walmart
Sandwich,4274.20,130,Target
Chicken,1244.23,25,Walmart
Chicken,261.30,207,Whole Foods
Potatoe,4905.51,115,Big Lots
Sandwich,2652.42,164,Aldi
Potatoe,2098.98,59,Big Lots
Hamburger,3957.01,51,Big Lots
Watermelon,4244.75,159,Aldi
Chicken,1637.51,63,Trader Joe
Chocolate,3255.82,173,Aldi
Steak,4411.47,199,Walmart
Hamburger,1836.93,71,Whole Foods
Chocolate,4058.15,40,Aldi
Hamburger,1189.63,122,Walmart
Bacon,2826.14,169,Aldi
Cheese,1335.22,115,Walmart
Curry,4177.28,66,Big Lots
Watermelon,737.83,173,Walmart
Sandwich,582.13,164,Walmart
Potatoe,2223.10,116,Target
Curry,2943.30,48,Whole Foods
Hamburger,1442.55,23,Walmart
Chicken,2852.44,234,Walmart
Steak,4117.93,167,Target
Hamburger,2823.39,177,Walmart
Chicken,4750.20,111,Aldi
Watermelon,509.89,116,Target
Curry,3636.29,200,Target
Chocolate,3756.29,228,Aldi
Potatoe,131.09,21,Walmart
Chicken,2344.80,159,Whole Foods
Spaghetti,2596.15,180,Trader Joe
Steak,294.56,101,Aldi
Steak,2046.36,128,Aldi
Cheese,2749.88,204,Whole Foods
Salad,3445.31,18,Whole Foods
Burrito,3496.12,144,Target
Sandwich,2787.81,70,Aldi
Chicken,3093.12,60,Aldi
Watermelon,1707.86,121,Walmart
Watermelon,3739.45,34,Trader Joe
Hamburger,1387.42,227,Target
Sandwich,3859.60,13,Walmart
Potatoe,366.07,96,Target
Bacon,4452.77,152,Whole Foods
Chocolate,4122.26,20,Big Lots
Spaghetti,4196.97,47,Aldi
Steak,2525.04,131,Target
Watermelon,1398.44,151,Walmart
Pizza,2175.52,53,Trader Joe
Steak,4998.58,79,Target
Sandwich,3088.37,10,Target
Cheese,1883.47,226,Big Lots
Spaghetti,3542.75,220,Aldi
Burrito,1.33,123,Trader Joe
Cheese,1253.80,51,Aldi
Curry,3492.97,34,Aldi
Chicken,1607.99,14,Big Lots
Steak,1592.97,72,Whole Foods
Salad,4182.27,92,Aldi
Burrito,4278.48,154,Big Lots
Sandwich,4198.41,116,Big Lots
Sandwich,2904.05,41,Big Lots
Chocolate,2108.81,223,Trader Joe
Salad,1326.00,74,Walmart
Chicken,2658.49,218,Target
Spaghetti,259.86,155,Trader Joe
Sandwich,355.22,198,Aldi
Burrito,1132.22,112,Aldi
Chocolate,237.74,234,Whole Foods
Hamburger,3507.05,197,Trader Joe
Cheese,1971.98,35,Walmart
Potatoe,308.12,25,Trader Joe
Potatoe,677.52,182,Big Lots
Chocolate,3112.68,167,Big Lots
Burrito,4785.86,110,Target
Chocolate,3325.78,144,Aldi
Sandwich,1077.61,189,Target
Sandwich,3880.05,16,Whole Foods
Potatoe,659.30,158,Trader Joe
Spaghetti,3236.99,164,Walmart
Burrito,2467.58,109,Trader Joe
Watermelon,1413.30,163,Whole Foods
Sandwich,4733.31,89,Target
Steak,2766.34,121,Whole Foods
Chocolate,1257.13,60,Whole Foods
Steak,3213.40,196,Aldi
Watermelon,4915.86,117,Whole Foods
Sandwich,3012.06,133,Trader Joe
Potatoe,4620.93,174,Target
Potatoe,4760.54,159,Walmart
Bacon,3516.05,22,Target
Spaghetti,1613.85,114,Trader Joe
Potatoe,109.59,123,Walmart
Steak,1764.08,206,Walmart
Burrito,1049.41,189,Trader Joe
Burrito,4938.35,211,Walmart
Burrito,4310.90,193,Target
Curry,3727.10,182,Walmart
Watermelon,4962.94,100,Aldi
Chocolate,3654.36,90,Whole Foods
Hamburger,1771.36,170,Whole Foods
Bacon,1395.40,249,Walmart
Cheese,4870.15,127,Big Lots
Cheese,2493.75,200,Big Lots
Pizza,3297.81,152,Trader Joe
Bacon,4483.23,195,Whole Foods
Spaghetti,259.19,249,Big Lots
Cheese,4026.56,196,Target
Salad,4233.00,24,Target
Pizza,1369.41,230,Trader Joe
Cheese,4514.22,206,Whole Foods
Bacon,2584.29,218,Trader Joe
Curry,1248.62,200,Target
Salad,2403.61,75,Aldi
Potatoe,291.92,112,Walmart
Salad,3724.07,20,Big Lots
Steak,3941.97,82,Target
Burrito,3362.75,199,Big Lots
Burrito,4437.71,56,Trader Joe
Steak,3331.73,20,Whole Foods
Salad,2919.49,67,Whole Foods
Sandwich,4871.41,171,Whole Foods
Sandwich,3392.19,66,Whole Foods
Potatoe,1571.44,64,Whole Foods
Chicken,1365.18,234,Target
Watermelon,2270.00,168,Target
Burrito,234.00,207,Aldi
Bacon,3377.25,140,Aldi
Chicken,3232.05,26,Target
Burrito,2423.84,121,Aldi
Potatoe,524.40,226,Aldi
Cheese,1325.79,187,Walmart
Bacon,4116.21,121,Aldi
Sandwich,1185.69,228,Walmart
Potatoe,1426.05,130,Aldi
Hamburger,401.26,26,Target
Salad,1861.35,199,Big Lots
Watermelon,1883.31,71,Aldi
Spaghetti,910.11,87,Whole Foods
Chocolate,4986.26,193,Whole Foods
Pizza,781.92,138,Whole Foods
Cheese,3284.74,179,Big Lots
Pizza,817.23,138,Target
Bacon,1450.00,75,Big Lots
Salad,3164.04,219,Target
Sandwich,4884.02,190,Whole Foods
Cheese,2799.11,220,Trader Joe
Sandwich,439.57,30,Walmart
Bacon,1971.06,59,Aldi
Potatoe,565.66,162,Aldi
Potatoe,1297.44,55,Trader Joe
Hamburger,2607.47,28,Trader Joe
Curry,4069.94,118,Target
Potatoe,4389.49,156,Aldi
Spaghetti,4037.42,197,Target
Chocolate,4435.09,90,Aldi
Steak,238.17,6,Target
Watermelon,1327.66,213,Walmart
Chocolate,2521.24,100,Walmart
Steak,4636.68,66,Target
Curry,477.33,63,Big Lots
Pizza,1279.96,57,Big Lots
Potatoe,4672.96,135,Big Lots
Steak,2157.77,223,Aldi
Burrito,1164.28,187,Target
Sandwich,416.31,228,Trader Joe
Sandwich,4968.61,80,Walmart
Cheese,1372.14,48,Walmart
Steak,262.24,186,Big Lots
Bacon,3194.47,210,Walmart
Chicken,3810.57,26,Walmart
Chicken,1539.31,185,Aldi
Burrito,4558.89,238,Trader Joe
Potatoe,1538.13,159,Big Lots
Chicken,3286.42,89,Target
Salad,4640.05,113,Target
Potatoe,3705.36,113,Walmart
Pizza,4284.38,198,Trader Joe
Spaghetti,4578.72,19,Target
Sandwich,2003.80,219,Aldi
Sandwich,1926.02,163,Walmart
Burrito,3743.53,200,Trader Joe
Watermelon,1027.52,242,Walmart
Salad,2675.95,207,Target
Salad,2112.73,179,Whole Foods
Spaghetti,1644.97,186,Trader Joe
Cheese,4049.53,206,Walmart
Salad,2369.71,21,Whole Foods
Steak,4592.00,151,Trader Joe
Burrito,3330.42,36,Aldi
Chocolate,1793.17,32,Big Lots
Steak,1676.08,225,Walmart
Potatoe,1041.95,106,Target
Curry,443.51,120,Aldi
Sandwich,3119.28,162,Aldi
Curry,811.40,82,Trader Joe
Bacon,2981.49,155,Trader Joe
Potatoe,1010.98,56,Aldi
Salad,2154.38,207,Aldi
Chicken,2257.34,91,Aldi
Bacon,4392.94,74,Walmart
Bacon,4637.37,195,Aldi
Potatoe,2224.86,241,Whole Foods
Spaghetti,4206.13,138,Aldi
Pizza,4381.49,170,Trader Joe
Sandwich,2731.40,80,Walmart
Spaghetti,1528.71,26,Walmart
Sandwich,3803.95,20,Whole Foods
Burrito,3235.04,138,Whole Foods
Curry,4498.06,161,Walmart
Spaghetti,4752.58,205,Big Lots
Salad,1403.02,79,Whole Foods
Pizza,3806.08,162,Whole Foods
Potatoe,4290.34,60,Big Lots
Cheese,3627.79,223,Walmart
Curry,735.83,193,Aldi
Sandwich,2378.82,221,Aldi
Burrito,2428.63,83,Walmart
Curry,645.81,115,Walmart
Chicken,1082.14,238,Whole Foods
Hamburger,398.10,40,Aldi
Curry,303.02,175,Big Lots
Potatoe,4392.38,17,Whole Foods
Sandwich,2043.75,172,Walmart
Sandwich,3564.25,184,Walmart
Watermelon,2539.79,39,Walmart
Chicken,417.19,206,Trader Joe
Chocolate,1415.99,179,Big Lots
Spaghetti,4968.75,79,Big Lots
Sandwich,26.89,225,Trader Joe
Chicken,1742.43,31,Whole Foods
Spaghetti,4421.79,20,Walmart
Salad,531.55,181,Trader Joe
Curry,4633.25,52,Aldi
Burrito,3317.57,175,Whole Foods
Watermelon,212.69,24,Target
Spaghetti,3796.31,165,Walmart
Chicken,2603.05,40,Trader Joe
Sandwich,3490.33,141,Whole Foods
Burrito,293.09,72,Whole Foods
Watermelon,2286.19,61,Whole Foods
Chicken,246.69,155,Walmart
Cheese,1606.24,215,Big Lots
Watermelon,1354.46,14,Walmart
Curry,3992.04,145,Walmart
Cheese,3161.55,68,Walmart
Cheese,4334.10,240,Aldi
Chicken,1606.49,151,Aldi
Steak,1732.43,124,Whole Foods
Bacon,2292.56,92,Walmart
Cheese,4489.32,129,Aldi
Steak,315.32,74,Big Lots
Chocolate,4917.47,26,Big Lots
Watermelon,1408.98,117,Aldi
Potatoe,4584.26,144,Whole Foods
Watermelon,2407.26,233,Target
Cheese,3269.24,167,Walmart
Hamburger,4284.21,48,Walmart
Cheese,217.15,84,Whole Foods
Potatoe,4202.68,113,Whole Foods
Sandwich,713.74,133,Big Lots
Burrito,395.10,89,Big Lots
Chocolate,557.74,9,Target
Salad,2803.91,153,Whole Foods
Watermelon,1005.70,168,Whole Foods
Chocolate,3236.44,156,Walmart
Watermelon,1149.76,95,Whole Foods
Steak,1337.71,178,Walmart
Watermelon,4769.74,130,Whole Foods
Sandwich,35.41,246,Aldi
Chocolate,3366.68,223,Target
Potatoe,1657.76,62,Big Lots
Steak,2848.13,126,Aldi
Cheese,505.16,128,Whole Foods
Salad,1519.58,88,Aldi
Salad,3881.47,65,Walmart
Watermelon,2686.73,122,Whole Foods
Spaghetti,3300.58,150,Aldi
Curry,4925.07,66,Trader Joe
Salad,1418.79,95,Target
Curry,525.90,140,Target
Potatoe,1489.05,151,Big Lots
Bacon,2243.84,221,Walmart
Curry,612.42,154,Aldi
Sandwich,2676.25,152,Walmart
Burrito,565.80,73,Aldi
Chocolate,4863.80,193,Big Lots
Salad,1172.25,161,Aldi
Hamburger,930.42,207,Target
Potatoe,907.50,69,Walmart
Curry,4730.50,222,Target
Spaghetti,1763.53,154,Target
Burrito,3583.19,21,Big Lots
Burrito,2722.64,243,Aldi
Burrito,3696.77,234,Big Lots
Spaghetti,4879.37,187,Walmart
Chocolate,1377.38,59,Big Lots
Watermelon,774.06,59,Walmart
Burrito,4163.55,113,Aldi
Pizza,4074.16,213,Walmart
Hamburger,4299.43,2,Aldi
Chicken,1836.95,41,Whole Foods
Steak,1624.37,234,Whole Foods
Sandwich,1913.46,147,Whole Foods
Curry,411.94,238,Aldi
Spaghetti,3456.65,85,Big Lots
Pizza,2246.94,131,Walmart
Chocolate,2528.52,117,Trader Joe
Hamburger,4154.23,167,Big Lots
Steak,3778.97,179,Whole Foods
Cheese,1723.51,133,Aldi
Steak,1281.46,73,Walmart
Watermelon,1320.96,117,Whole Foods
Salad,2960.42,98,Whole Foods
Potatoe,1061.66,11,Aldi
Chicken,4977.16,55,Walmart
Potatoe,4366.81,40,Target
Spaghetti,4057.67,150,Trader Joe
Curry,819.14,216,Trader Joe
